,Ad_ID,Campaign_Name,Clicks,Impressions,Cost,Leads,Conversions,Conversion Rate,Sale_Amount,Ad_Date,Location,Device,Keyword,ROI,Cost_per_Conversion
2470,A3470,Data Analytics Course,111.0,4069.0,203.57,25.0,4.0,0.033,1724.0,2024-11-14,Hyderabad,mobile,data anaytics training,7.468831360220072,50.8925
2471,A3471,Data Analytics Course,116.0,4689.0,198.9,27.0,3.0,0.026,1553.0,2024-11-24,Hyderabad,mobile,data anaytics training,6.80794369029663,66.3
2472,A3472,Data Analytics Course,148.0,3907.0,199.43,11.0,7.0,0.047,1253.0,2024-11-20,Hyderabad,desktop,data analitics online,5.282906282906282,28.490000000000002
2473,A3473,Data Analytics Course,90.0,5137.0,219.64,21.0,7.0,0.078,1958.0,2024-11-14,Hyderabad,mobile,online data analytic,7.914587506829358,31.377142857142854
2474,A3474,Data Analytics Course,80.0,3836.0,209.37,20.0,7.0,0.04897922998986829,1937.0,2024-11-14,Hyderabad,tablet,online data analytic,8.2515642164589,29.91
2475,A3475,Data Analytics Course,188.0,4727.0,245.59,12.0,6.0,0.032,1321.0,2024-11-14,Hyderabad,mobile,learn data analytics,4.378883505028707,40.931666666666665
2476,A3476,Data Analytics Course,114.0,3880.0,215.57,18.0,3.0,0.026,1217.0,2024-11-14,Hyderabad,mobile,data analitics online,4.645497982093984,71.85666666666667
2477,A3477,Data Analytics Course,112.0,3639.0,185.6,27.0,7.0,0.062,1517.0,2024-11-14,Hyderabad,tablet,analytics for data,7.173491379310345,26.514285714285712
2478,A3478,Data Analytics Course,96.0,3858.0,199.81,15.0,7.0,0.04897922998986829,1672.0,2024-11-14,Hyderabad,mobile,data analitics online,7.367949552074471,28.544285714285714
2479,A3479,Data Analytics Course,138.95699356913184,3699.0,186.22,23.0,6.519002375296912,0.04897922998986829,1218.0,2024-11-23,Hyderabad,tablet,analytics for data,5.5406508430888195,28.565720531973035
2480,A3480,Data Analytics Course,172.0,5955.0,216.07,15.0,7.0,0.038,1323.0,2024-11-02,Hyderabad,mobile,learn data analytics,5.12301568935993,30.867142857142856
2481,A3481,Data Analytics Course,134.0,5520.0,189.43,22.0,10.0,0.04897922998986829,1319.0,2024-11-14,Hyderabad,desktop,data analitics online,5.962994245895581,18.943
2482,A3482,Data Analytics Course,148.0,3884.0,233.46,14.0,5.0,0.034,1138.0,2024-11-11,Hyderabad,mobile,data analitics online,3.874496701790456,46.692
2483,A3483,Data Analytics Course,191.0,5361.0,220.04,17.0,10.0,0.052,1034.0,2024-11-14,Hyderabad,mobile,analytics for data,3.6991456098891113,22.003999999999998
2484,A3484,Data Analytics Course,168.0,5384.0,235.64,28.0,3.0,0.018,1505.0,2024-11-16,Hyderabad,mobile,data analytics course,5.386861313868614,78.54666666666667
2485,A3485,Data Analytics Course,84.0,4388.0,238.98,29.0,4.0,0.048,1271.0,2024-11-14,Hyderabad,mobile,analytics for data,4.3184366892626995,59.745
2486,A3486,Data Analytics Course,80.0,5699.0,213.94,17.0,6.0,0.075,1511.0,2024-11-14,Hyderabad,mobile,learn data analytics,6.062727867626437,35.656666666666666
2487,A3487,Data Analytics Course,136.0,3705.0,212.05,16.0,9.0,0.04897922998986829,1471.0,2024-11-14,Hyderabad,desktop,analytics for data,5.937043150200425,23.561111111111114
2488,A3488,Data Analytics Course,138.95699356913184,3256.0,233.35,15.0,7.0,0.04897922998986829,1106.0,2024-11-14,Hyderabad,tablet,analytics for data,3.7396614527533747,33.33571428571428
2489,A3489,Data Analytics Course,157.0,4026.0,192.69,19.0,3.0,0.019,1028.0,2024-11-09,Hyderabad,tablet,analytics for data,4.334994031864653,64.23
2490,A3490,Data Analytics Course,138.95699356913184,3148.0,182.49,21.0,3.0,0.032,1493.0,2024-11-14,Hyderabad,tablet,data analytics course,7.181270206586662,60.830000000000005
2491,A3491,Data Analytics Course,137.0,5244.0,187.79,20.0,6.519002375296912,0.04897922998986829,1915.0,2024-11-11,Hyderabad,tablet,online data analytic,9.197561105490175,28.806554928037894
2492,A3492,Data Analytics Course,121.0,5220.0,200.98,21.0,5.0,0.041,1773.0,2024-11-13,Hyderabad,desktop,data analitics online,7.821773310777192,40.196
2493,A3493,Data Analytics Course,169.0,5430.0,233.01,27.0,6.519002375296912,0.053,2000.0,2024-11-10,Hyderabad,mobile,learn data analytics,7.583322604180078,35.74319912552377
2494,A3494,Data Analytics Course,83.0,4693.0,188.45,24.0,6.0,0.072,1539.0,2024-11-16,Hyderabad,mobile,analytics for data,7.166622446272221,31.40833333333333
2495,A3495,Data Analytics Course,175.0,4723.0,237.92,19.0,6.519002375296912,0.04897922998986829,1906.0,2024-11-12,Hyderabad,mobile,online data analytic,7.011096166778749,36.49638185461833
2496,A3496,Data Analytics Course,123.0,5812.0,180.11,25.0,4.0,0.033,1293.0,2024-11-21,Hyderabad,tablet,data analitics online,6.178946199544722,45.0275
2497,A3497,Data Analytics Course,135.0,4611.0,215.57,17.0,7.0,0.04897922998986829,1697.0,2024-11-14,Hyderabad,desktop,online data analytic,6.872152896970822,30.795714285714286
2498,A3498,Data Analytics Course,126.0,4960.0,228.68,30.0,3.0,0.058,1114.0,2024-11-14,Hyderabad,mobile,online data analytic,3.8714360678677626,76.22666666666667
2499,A3499,Data Analytics Course,171.0,4549.0,181.87,18.0,3.0,0.04897922998986829,1965.0,2024-11-14,Hyderabad,mobile,analytics for data,9.804420740089075,60.623333333333335
2500,A3500,Data Analytics Course,185.0,4803.0,248.77,30.0,5.0,0.027,1806.0,2024-11-05,Hyderabad,mobile,learn data analytics,6.2597178116332355,49.754000000000005
2501,A3501,Data Analytics Course,157.0,3164.0,227.73,20.0,3.0,0.034,1505.0,2024-11-14,Hyderabad,mobile,data anaytics training,5.608703288982567,75.91
2502,A3502,Data Analytics Course,123.0,3343.0,190.66,14.0,5.0,0.041,1562.0,2024-11-14,Hyderabad,mobile,data analytics course,7.192594146648484,38.132
2503,A3503,Data Analytics Course,122.0,5718.0,211.65,14.0,4.0,0.033,1857.0,2024-11-14,Hyderabad,tablet,data analitics online,7.773919206236711,52.9125
2504,A3504,Data Analytics Course,97.0,3754.0,180.42,24.0,10.0,0.103,1011.0,2024-11-14,Hyderabad,tablet,analytics for data,4.603591619554374,18.041999999999998
2505,A3505,Data Analytics Course,88.0,3684.0,198.73,30.0,4.0,0.045,1195.0,2024-11-14,Hyderabad,mobile,online data analytic,5.0131837166004125,49.6825
2506,A3506,Data Analytics Course,81.0,5068.0,204.53,20.003918495297807,9.0,0.044,1773.0,2024-11-14,Hyderabad,tablet,data analitics online,7.668654965041803,22.725555555555555
2507,A3507,Data Analytics Course,96.0,5538.0,188.79,28.0,6.0,0.062,1181.0,2024-11-14,Hyderabad,mobile,online data analytic,5.2556279463954665,31.465
2508,A3508,Data Analytics Course,163.0,4813.0,190.77,22.0,8.0,0.049,1505.0,2024-11-14,Hyderabad,desktop,online data analytic,6.8890810924149495,23.84625
2509,A3509,Data Analytics Course,138.95699356913184,3003.0,210.63,16.0,10.0,0.04897922998986829,1756.0,2024-11-16,Hyderabad,tablet,data anaytics training,7.336894079665765,21.063
2510,A3510,Data Analytics Course,142.0,3348.0,242.31,12.0,8.0,0.04897922998986829,1220.0,2024-11-21,Hyderabad,tablet,online data analytic,4.034872683752218,30.28875
2511,A3511,Data Analytics Course,83.0,3926.0,186.63,21.0,5.0,0.06,1407.0,2024-11-14,Hyderabad,tablet,data analitics online,6.538980871242565,37.326
2512,A3512,Data Analytics Course,188.0,3069.0,214.16,26.0,4.0,0.021,1563.0,2024-11-14,Hyderabad,desktop,learn data analytics,6.298281658573029,53.54
2513,A3513,Data Analytics Course,193.0,3978.0,231.8,20.0,3.0,0.046,1126.0,2024-11-14,Hyderabad,mobile,online data analytic,3.8576358930112167,77.26666666666667
2514,A3514,Data Analytics Course,181.0,3652.0,206.2,27.0,7.0,0.039,1690.0,2024-11-03,Hyderabad,tablet,analytics for data,7.195926285160039,29.457142857142856
2515,A3515,Data Analytics Course,199.0,4400.0,228.05,26.0,8.0,0.04,1025.0,2024-11-14,Hyderabad,tablet,learn data analytics,3.494628370971278,28.50625
2516,A3516,Data Analytics Course,167.0,5503.0,232.28,19.0,9.0,0.054,1644.0,2024-11-05,Hyderabad,mobile,data anaytics training,6.077664887205097,25.808888888888887
2517,A3517,Data Analytics Course,189.0,4955.0,215.87,21.0,3.0,0.033,1238.0,2024-11-17,Hyderabad,mobile,data analitics online,4.73493306156483,71.95666666666666
2518,A3518,Data Analytics Course,125.0,3469.0,192.84,16.0,8.0,0.036,1259.0,2024-11-14,Hyderabad,desktop,data analytics course,5.528728479568555,24.105
2519,A3519,Data Analytics Course,166.0,4096.0,204.43,28.0,5.0,0.03,1579.0,2024-11-14,Hyderabad,desktop,learn data analytics,6.7239152766228045,40.886
2520,A3520,Data Analytics Course,181.0,5171.0,208.69,14.0,4.0,0.022,1628.0,2024-11-23,Hyderabad,mobile,data analytics course,6.801044611624898,52.1725
2521,A3521,Data Analytics Course,138.95699356913184,4878.0,183.26,25.0,3.0,0.04897922998986829,1986.0,2024-11-23,Hyderabad,desktop,learn data analytics,9.8370620975663,61.086666666666666
2522,A3522,Data Analytics Course,127.0,3682.0,215.57,21.0,9.0,0.071,1384.0,2024-11-22,Hyderabad,tablet,data anaytics training,5.420188337894884,23.952222222222222
2523,A3523,Data Analytics Course,83.0,3933.0,214.61,29.0,6.0,0.048,1427.0,2024-11-14,Hyderabad,tablet,data anaytics training,5.649270770234378,35.76833333333334
2524,A3524,Data Analytics Course,80.0,3240.0,221.11,29.0,6.519002375296912,0.04897922998986829,1263.0,2024-11-14,Hyderabad,desktop,learn data analytics,4.7120890054723885,33.91776644197486
2525,A3525,Data Analytics Course,105.0,3030.0,185.91,24.0,5.0,0.048,1263.0,2024-11-14,Hyderabad,desktop,data analytics course,5.793609811198967,37.182
2526,A3526,Data Analytics Course,155.0,4676.0,219.3,26.0,6.519002375296912,0.04897922998986829,1787.0,2024-11-02,Hyderabad,tablet,learn data analytics,7.1486548107615135,33.640116596830026
2527,A3527,Data Analytics Course,185.0,4523.280832678712,208.41,25.0,3.0,0.047,1006.0,2024-11-13,Hyderabad,mobile,data anaytics training,3.827023655294852,69.47
2528,A3528,Data Analytics Course,132.0,5616.0,215.57,28.0,7.0,0.053,1491.0,2024-11-14,Hyderabad,desktop,data analitics online,5.916546829336179,30.795714285714286
2529,A3529,Data Analytics Course,198.0,5736.0,227.53,14.0,9.0,0.045,1607.0,2024-11-18,Hyderabad,mobile,learn data analytics,6.062804904847712,25.281111111111112
2530,A3530,Data Analytics Course,184.0,3641.0,189.0,22.0,7.0,0.038,1905.0,2024-11-15,Hyderabad,tablet,data anaytics training,9.079365079365079,27.0
2531,A3531,Data Analytics Course,190.0,5429.0,243.6,23.0,8.0,0.037,1505.0,2024-11-23,Hyderabad,tablet,data analytics course,5.178160919540231,30.45
2532,A3532,Data Analytics Course,127.0,4327.0,220.57,24.0,5.0,0.04897922998986829,1017.0,2024-11-14,Hyderabad,mobile,data analytics course,3.610781157909054,44.114
2533,A3533,Data Analytics Course,130.0,5340.0,221.95,27.0,6.519002375296912,0.04897922998986829,1488.0,2024-11-14,Hyderabad,tablet,data analitics online,5.704212660509124,34.04662051375478
2534,A3534,Data Analytics Course,172.0,3612.0,191.27,25.0,10.0,0.04897922998986829,1243.0,2024-11-18,Hyderabad,mobile,analytics for data,5.498666806085638,19.127000000000002
2535,A3535,Data Analytics Course,138.95699356913184,4195.0,226.79,27.0,3.0,0.05,1117.0,2024-11-14,Hyderabad,desktop,data analytics course,3.9252612549054193,75.59666666666666
2536,A3536,Data Analytics Course,144.0,5968.0,224.21,21.0,6.0,0.032,1993.0,2024-11-10,Hyderabad,desktop,online data analytic,7.888988002319254,37.36833333333333
2537,A3537,Data Analytics Course,148.0,5431.0,216.71,20.0,6.0,0.041,1200.0,2024-11-20,Hyderabad,mobile,online data analytic,4.537354067648009,36.11833333333333
2538,A3538,Data Analytics Course,189.0,3420.0,181.35,26.0,6.0,0.032,1692.0,2024-11-14,Hyderabad,desktop,data anaytics training,8.330024813895783,30.224999999999998
2539,A3539,Data Analytics Course,143.0,4701.0,222.43,29.0,4.0,0.028,1953.0,2024-11-07,Hyderabad,tablet,data analitics online,7.780290428449399,55.6075
2540,A3540,Data Analytics Course,185.0,4958.0,201.3,21.0,5.0,0.027,1965.0,2024-11-14,Hyderabad,desktop,analytics for data,8.761549925484351,40.260000000000005
2541,A3541,Data Analytics Course,172.0,5295.0,204.31,26.0,8.0,0.04897922998986829,1218.0,2024-11-29,Hyderabad,tablet,data analytics course,4.9615290489941755,25.53875
2542,A3542,Data Analytics Course,121.0,3577.0,239.27,29.0,3.0,0.04897922998986829,1735.0,2024-11-26,Hyderabad,desktop,data analitics online,6.251222468341204,79.75666666666667
2543,A3543,Data Analytics Course,158.0,3766.0,222.89,27.0,6.519002375296912,0.056,1673.0,2024-11-14,Hyderabad,mobile,learn data analytics,6.505944636367716,34.19081435598469
2544,A3544,Data Analytics Course,137.0,4287.0,231.9,14.0,7.0,0.04897922998986829,1829.0,2024-11-29,Hyderabad,desktop,analytics for data,6.887020267356618,33.128571428571426
2545,A3545,Data Analytics Course,150.0,5630.0,239.21,26.0,4.0,0.027,1302.0,2024-11-14,Hyderabad,tablet,analytics for data,4.442916266042389,59.8025
2546,A3546,Data Analytics Course,93.0,4157.0,206.1,30.0,8.0,0.086,1129.0,2024-11-14,Hyderabad,mobile,learn data analytics,4.477923338185347,25.7625
2547,A3547,Data Analytics Course,101.0,5983.0,185.86,10.0,5.0,0.05,1019.0,2024-11-14,Hyderabad,tablet,online data analytic,4.4826213278812,37.172000000000004
2548,A3548,Data Analytics Course,178.0,3109.0,180.7,25.0,10.0,0.056,1709.0,2024-11-14,Hyderabad,desktop,data analytics course,8.457664637520752,18.07
2549,A3549,Data Analytics Course,96.0,3365.0,225.77,27.0,8.0,0.083,1884.0,2024-11-14,Hyderabad,tablet,data analytics course,7.344775656641715,28.22125
2550,A3550,Data Analytics Course,170.0,5380.0,204.62,20.0,4.0,0.024,1473.0,2024-11-15,Hyderabad,desktop,data analytics course,6.198709803538266,51.155
2551,A3551,Data Analytics Course,176.0,5036.0,221.48,13.0,3.0,0.031,1072.0,2024-11-14,Hyderabad,mobile,data anaytics training,3.8401661549575583,73.82666666666667
2552,A3552,Data Analytics Course,178.0,4176.0,198.49,30.0,4.0,0.022,1717.0,2024-11-14,Hyderabad,desktop,learn data analytics,7.650309839286614,49.6225
2553,A3553,Data Analytics Course,99.0,5663.0,187.48,22.0,5.0,0.034,1394.0,2024-11-14,Hyderabad,desktop,online data analytic,6.435459782376787,37.495999999999995
2554,A3554,Data Analytics Course,138.95699356913184,5852.0,181.96,19.0,4.0,0.04897922998986829,1816.0,2024-11-14,Hyderabad,tablet,data analitics online,8.980215431963067,45.49
2555,A3555,Data Analytics Course,164.0,4725.0,224.43,18.0,10.0,0.061,1140.0,2024-11-30,Hyderabad,mobile,data anaytics training,4.079534821547921,22.443
2556,A3556,Data Analytics Course,94.0,5762.0,202.12,23.0,5.0,0.053,1694.0,2024-11-23,Hyderabad,tablet,online data analytic,7.381159707104691,40.424
2557,A3557,Data Analytics Course,82.0,4773.0,226.66,10.0,6.0,0.033,1189.0,2024-11-14,Hyderabad,desktop,data anaytics training,4.245742521838878,37.776666666666664
2558,A3558,Data Analytics Course,194.0,4198.0,217.66,16.0,10.0,0.052,1619.0,2024-11-29,Hyderabad,tablet,online data analytic,6.438206376918129,21.766
2559,A3559,Data Analytics Course,176.0,5314.0,188.23,17.0,8.0,0.045,1725.0,2024-11-14,Hyderabad,mobile,analytics for data,8.164320246506934,23.52875
2560,A3560,Data Analytics Course,170.0,3401.0,235.7,10.0,6.519002375296912,0.04897922998986829,1047.0,2024-11-14,Hyderabad,mobile,online data analytic,3.4420873992363172,36.15583895062853
2561,A3561,Data Analytics Course,144.0,3509.0,193.65,28.0,3.0,0.021,1361.0,2024-11-14,Hyderabad,tablet,analytics for data,6.028143557965401,64.55
2562,A3562,Data Analytics Course,127.0,4850.0,235.92,25.0,10.0,0.079,1057.0,2024-11-14,Hyderabad,desktop,data analytics course,3.480332316039336,23.592
2563,A3563,Data Analytics Course,108.0,5245.0,227.35,12.0,5.0,0.046,1384.0,2024-11-27,Hyderabad,tablet,data anaytics training,5.087530239718496,45.47
2564,A3564,Data Analytics Course,96.0,5474.0,201.65,16.0,8.0,0.03,1376.0,2024-11-14,Hyderabad,mobile,learn data analytics,5.823704438383337,25.20625
2565,A3565,Data Analytics Course,103.0,4913.0,180.45,12.0,3.0,0.029,1178.0,2024-11-14,Hyderabad,mobile,learn data analytics,5.528124134109172,60.15
2566,A3566,Data Analytics Course,160.0,5975.0,212.18,14.0,6.519002375296912,0.04897922998986829,1507.0,2024-11-14,Hyderabad,tablet,data analytics course,6.102460175322839,32.54792494079067
2567,A3567,Data Analytics Course,141.0,5451.0,246.96,13.0,4.0,0.028,1725.0,2024-11-12,Hyderabad,tablet,learn data analytics,5.984936831875607,61.74
2568,A3568,Data Analytics Course,121.0,4538.0,216.98,27.0,4.0,0.033,1874.0,2024-11-14,Hyderabad,desktop,data analytics course,7.636740713429809,54.245
2569,A3569,Data Analytics Course,176.0,4285.0,245.13,28.0,9.0,0.04897922998986829,1321.0,2024-11-08,Hyderabad,mobile,learn data analytics,4.388977277363032,27.236666666666665
2570,A3570,Data Analytics Course,125.0,5041.0,228.64,21.0,6.0,0.048,1403.0,2024-11-14,Hyderabad,desktop,online data analytic,5.136284114765571,38.10666666666666
2571,A3571,Data Analytics Course,138.95699356913184,5386.0,220.23,23.0,5.0,0.04897922998986829,1462.0,2024-11-14,Hyderabad,desktop,data analitics online,5.638514280524906,44.046
2572,A3572,Data Analytics Course,137.0,5168.0,230.04,20.003918495297807,7.0,0.051,1377.0,2024-11-14,Hyderabad,desktop,data analytics course,4.985915492957747,32.862857142857145
2573,A3573,Data Analytics Course,174.0,4308.0,190.54,24.0,10.0,0.057,1948.0,2024-11-14,Hyderabad,tablet,data analitics online,9.223575102340716,19.054
2574,A3574,Data Analytics Course,177.0,3884.0,219.75,29.0,5.0,0.028,1626.0,2024-11-14,Hyderabad,desktop,analytics for data,6.399317406143345,43.95
2575,A3575,Data Analytics Course,155.0,4312.0,231.52,30.0,3.0,0.019,1003.0,2024-11-14,Hyderabad,mobile,data analytics course,3.3322391154111957,77.17333333333333
2576,A3576,Data Analytics Course,129.0,3482.0,184.89,23.0,9.0,0.04897922998986829,1667.0,2024-11-29,Hyderabad,mobile,online data analytic,8.016171777813836,20.543333333333333
2577,A3577,Data Analytics Course,91.0,4893.0,222.3,29.0,10.0,0.11,1430.0,2024-11-21,Hyderabad,mobile,learn data analytics,5.432748538011696,22.23
2578,A3578,Data Analytics Course,138.95699356913184,3075.0,239.32,12.0,10.0,0.04897922998986829,1966.0,2024-11-22,Hyderabad,mobile,data analytics course,7.214942336620425,23.932
2579,A3579,Data Analytics Course,126.0,4558.0,195.36,23.0,3.0,0.024,1020.0,2024-11-14,Hyderabad,desktop,online data analytic,4.22113022113022,65.12
2580,A3580,Data Analytics Course,87.0,3248.0,220.5,13.0,6.0,0.04897922998986829,1871.0,2024-11-14,Hyderabad,mobile,data analitics online,7.4852607709750565,36.75
2581,A3581,Data Analytics Course,138.95699356913184,5297.0,215.57,27.0,9.0,0.04897922998986829,1268.0,2024-11-14,Hyderabad,desktop,data analytics course,4.882080066799648,23.952222222222222
2582,A3582,Data Analytics Course,107.0,3589.0,183.25,19.0,6.519002375296912,0.04897922998986829,1571.0,2024-11-14,Hyderabad,desktop,data analytics course,7.572987721691678,28.110129349608307
2583,A3583,Data Analytics Course,124.0,3383.0,224.63,21.0,7.0,0.04897922998986829,1263.0,2024-11-14,Hyderabad,desktop,data analitics online,4.62257935271335,32.089999999999996
2584,A3584,Data Analytics Course,124.0,5629.0,189.62,14.0,9.0,0.073,1626.0,2024-11-14,Hyderabad,desktop,data anaytics training,7.575044826495096,21.06888888888889
2585,A3585,Data Analytics Course,97.0,5914.0,226.47,15.0,7.0,0.04897922998986829,1889.0,2024-11-14,Hyderabad,tablet,online data analytic,7.341060626131497,32.35285714285714
2586,A3586,Data Analytics Course,186.0,3314.0,237.84,11.0,5.0,0.04897922998986829,1864.0,2024-11-05,Hyderabad,tablet,data analitics online,6.837201479986546,47.568
